article_global_id,article_id,db_id,resource_name,published_access,available,unavailable_message,notes,article_year,citations
10.1093/nar/gki139,1115,NAR9161,MBDC: Molecular Biology Database Collection,http://nar.oupjournals.org/,no,related generic publisher site redirect,not_applicable,2005,95
10.1093/nar/gkl1008,1354,NAR9161,MBDC: Molecular Biology Database Collection,http://nar.oxfordjournals.org/,yes,not_applicable,not_applicable,2007,61
10.1093/nar/gkm1037,1637,NAR9161,MBDC: Molecular Biology Database Collection,http://nar.oxfordjournals.org/,yes,not_applicable,not_applicable,2008,82
10.1093/nar/gkn942,1828,NAR9161,MBDC: Molecular Biology Database Collection,http://nar.oxfordjournals.org/,yes,not_applicable,not_applicable,2009,63
10.1093/nar/gkm805,1581,MBDC1103,Narcisse,http://narcisse.toulouse.inra.fr,yes,not_applicable,not_applicable,2008,20
10.1093/nar/gkl782,1413,MBDC0997,NATsDB: Natural Antisense Transcripts DataBase,http://natsdb.cbi.pku.edu.cn/,no,service unavailable,not_applicable,2007,35
10.1093/nar/gkv1124,2951,MBDC1846,NBDB: Nucleotide Binding DataBase,http://nbdb.bii.a-star.edu.sg,yes,not_applicable,not_applicable,2016,3
10.1093/nar/gku1118,2812,MBDC1779,ValidatorDB,http://ncbr.muni.cz/ValidatorDB,yes,not_applicable,not_applicable,2015,6
10.1093/nar/gkv1123,3043,MBDC1373,NCG: Network for Cancer Genes,http://ncg.kcl.ac.UK/,yes,not_applicable,not_applicable,2016,3
10.1093/nar/gkt980,2719,MBDC0272,NDB: Nucleic Acid Database,http://ndbserver.rutgers.edu,yes,not_applicable,not_applicable,2014,23
10.1093/nar/gkt1245,2717,MBDC1726,NECTAR: Non-synonymous Enriched Coding muTation Archive,http://nectarmutation.org,yes,not_applicable,not_applicable,2014,0
10.1093/nar/gkn744,1789,NAR9199,Nematode.net,http://nematode.net,yes,not_applicable,not_applicable,2009,27
10.1093/nar/gkr1194,2239,NAR9199,Nematode.net,http://nematode.net,yes,not_applicable,not_applicable,2012,33
10.1093/nar/gkn813,1754,MBDC1266,EVOG: Evolutionary Visualizer for Overlapping Genes,http://neobio.cs.pusan.ac.kr/evog/,yes,not_applicable,not_applicable,2009,10
10.1093/nar/gks1198,2433,MBDC1635,TissueNet,http://netbio.bgu.ac.il/tissuenet/,yes,not_applicable,not_applicable,2013,25
10.1093/nar/gkm902,1618,MBDC1104,NetworKIN,http://networkin.info,yes,not_applicable,not_applicable,2008,166
10.1093/nar/gkt1190,2624,MBDC1734,Network Portal,http://networks.systemsbiology.net,yes,not_applicable,not_applicable,2014,10
10.1093/nar/gkr873,2364,MBDC1526,Newt-omics,http://newt-omics.mpi-bn.mpg.de,yes,not_applicable,not_applicable,2012,13
10.1093/nar/gkv1314,2995,MBDC1911,DriverDB,http://ngs.ym.edu.tw/driverdb,yes,not_applicable,not_applicable,2016,1
10.1093/nar/gkt1025,2634,MBDC1911,DriverDB,http://ngs.ym.edu.tw/driverdb/,yes,not_applicable,not_applicable,2014,16
10.1093/nar/gks1238,2413,MBDC1601,YM500,http://ngs.ym.edu.tw/ym500/,yes,not_applicable,not_applicable,2013,24
10.1093/nar/gku1156,2939,MBDC1601,YM500,http://ngs.ym.edu.tw/ym500/,yes,not_applicable,not_applicable,2015,8
10.1093/nar/gks1268,2550,MBDC1638,NHPRTR: Non-Human Primate Reference Transcriptome Resource,http://nhprtr.org,yes,not_applicable,not_applicable,2013,25
10.1093/nar/gku1110,2940,MBDC1638,NHPRTR: Non-Human Primate Reference Transcriptome Resource,http://nhprtr.org/,yes,not_applicable,not_applicable,2015,8
10.1093/nar/gkr1134,2391,MBDC1496,NRG-CING: NMR Restraints Grid - Common Interface for NMR structure Generation,http://nmr.cmbi.ru.nl/,no,can't be reached,"Access - Failure Notes; NOTE: Currently, NRG-CING and CING are being moved from Nijmegen to Leicester. There will be a disruption to normal services. You can use a local copy of icing using the link below. - did not work",2012,24
10.1093/nar/gkq1170,2098,MBDC1425,Non-B DB,http://nonb.abcc.ncifcrf.gov,no,can't be reached,not_applicable,2011,31
10.1093/nar/gks955,2472,MBDC1425,Non-B DB,http://nonb.abcc.ncifcrf.gov,no,can't be reached,not_applicable,2013,24
10.1093/nar/gki041,1067,MBDC0705,NONCODE,http://noncode.bioinfo.org.cn,no,can't be reached,not_applicable,2005,130
10.1093/nar/gkm1011,1578,MBDC0705,NONCODE,http://noncode.bioinfo.org.cn,no,can't be reached,not_applicable,2008,82
10.1093/nar/gkg018,814,MBDC0369,NPD: Nuclear Protein Database,http://npd.hgu.mrc.ac.uk,yes,not_applicable,not_applicable,2003,67
10.1093/nar/gks1199,2456,MBDC1665,NPIDB: Nucleic acid Protein Interaction DataBase,http://npidb.belozersky.msu.ru/,yes,not_applicable,not_applicable,2013,24
10.1093/nar/gkv1339,3074,MBDC1665,NPIDB: Nucleic acid Protein Interaction DataBase,http://npidb.belozersky.msu.ru/,yes,not_applicable,not_applicable,2016,0
10.1093/nar/25.1.163,239,MBDC0182,NRR: Nuclear Receptor Resource,http://nrr.georgetown.edu/nrr.html.,no,can't be reached,not_applicable,1997,7
10.1093/nar/26.1.239,281,MBDC0182,NRR: Nuclear Receptor Resource,http://nrr.georgetown.edu/nrr/nrr.html,no,can't be reached,not_applicable,1998,15
10.1093/nar/29.1.230,578,NAR9203,NTDB,http://ntdb.chem.cuhk.edu.hk,no,can't be reached,Naming; what?! Thermodynamic Database for Nucleic Acids (NTDB) ,2001,6
10.1093/nar/gkg114,809,NAR9203,NTDB,http://ntdb.chem.cuhk.edu.hk,no,can't be reached,not_applicable,2003,7
10.1093/nar/28.1.181,518,NAR9135,IDB: Intron DataBase,http://nutmeg.bio.indiana.edu/intron/index.html,no,can't be reached,Other; rolled in IEDB: Intron Evolution DataBase,2000,18
10.1093/nar/gkj066,1315,MBDC0850,PepSeeker,http://nwsr.smith.man.ac.uk/pepseeker,no,can't be reached,not_applicable,2006,27
10.1093/nar/gkj037,1243,MBDC0846,ODB: Operon DataBase,http://odb.kuicr.kyoto-u.ac.jp,no,can't be reached,not_applicable,2006,41
10.1093/nar/gkr986,2265,MBDC1527,OGEE: Online GEne Essentiality database,http://ogeedb.embl.de,yes,not_applicable,not_applicable,2012,62
10.1093/nar/gkn674,1833,MBDC1214,Strepto-DB,http://oger.tu-bs.de/strepto_db,yes,not_applicable,not_applicable,2009,5
10.1093/nar/gks1159,2426,MBDC1639,OikoBase,http://oikoarrays.biology.uiowa.edu/Oiko/,yes,not_applicable,not_applicable,2013,12
10.1093/nar/gkn568,1807,MBDC1186,OKCAM: Ontology-based Knowledgebase for Cell Adhesion Molecules,http://okcam.cbi.pku.edu.cn,yes,not_applicable,not_applicable,2009,11
10.1093/nar/gkr973,2278,MBDC1549,Human OligoGenome Resource,http://oligogenome.stanford.edu/,no,can't be reached,not_applicable,2012,1
10.1093/nar/gkq1238,2100,MBDC1426,OMA: Orthologous Matrix,http://omabrowser.org,yes,not_applicable,not_applicable,2011,115
10.1093/nar/gku1158,2781,MBDC1426,OMA: Orthologous Matrix,http://omabrowser.org,yes,not_applicable,not_applicable,2015,31
10.1093/nar/gku1205,2882,MBDC0143,OMIM: Online Mendelian Inheritance in Man,http://omim.org,yes,not_applicable,not_applicable,2015,88
10.1093/nar/gkl845,1515,MBDC1026,OncoDB.HCC,http://oncodb.hcc.ibms.sinica.edu.tw,yes,not_applicable,not_applicable,2007,4
10.1093/nar/gkv1096,2983,MBDC1889,OpenTein,http://opentein.hgc.jp/,yes,not_applicable,not_applicable,2016,0
10.1093/nar/gkn784,1737,NAR9206,OperonDB,http://operondb.cbcb.umd.edu,yes,not_applicable,not_applicable,2009,46
10.1093/nar/gkq1090,2045,MBDC0846,ODB: Operon DataBase,http://operondb.jp/,yes,not_applicable,not_applicable,2011,11
10.1093/nar/gkr1020,2400,MBDC1507,ProOpDB: PROkaryotic OPeron DataBase,http://operons.ibt.unam.mx/OperonPredictor,yes,not_applicable,not_applicable,2012,50
10.1093/nar/gkv1115,2985,NAR9137,IID: Integrated Interactions Database,http://ophid.utoronto.ca/iid,yes,not_applicable,not_applicable,2016,1
10.1093/nar/gks1106,2445,MBDC1623,NetwoRx,http://ophid.utoronto.ca/networx/,yes,not_applicable,not_applicable,2013,3
10.1093/nar/gkt1043,2747,MBDC1748,SAbDab,http://opig.stats.ox.ac.uk/webapps/sabdab,yes,not_applicable,not_applicable,2014,28
10.1093/nar/gkr703,2373,MBDC1478,OPM: Orientations of Proteins in Membranes,http://opm.phar.umich.edu/server.php,yes,not_applicable,not_applicable,2012,137
10.1093/nar/gkl848,1423,MBDC0966,D-HaploDB: Definitive Haplotype Database,http://orca.gen.kyushu-u.ac.jp,no,can't be reached,not_applicable,2007,7
10.1093/nar/gkh118,1027,MBDC0550,ORFDB: Open Reading Frame DataBase,http://orf.invitrogen.com/,yes,not_applicable,not_applicable,2004,13
10.1093/nar/gki071,1065,MBDC0713,Organelle DB,http://organelledb.lsi.umich.edu,yes,not_applicable,not_applicable,2005,28
10.1093/nar/gkl1000,1521,MBDC0713,Organelle DB,http://organelledb.lsi.umich.edu,yes,not_applicable,not_applicable,2007,22
10.1093/nar/gkh051,919,NAR9326,Xpro,http://origin.bic.nus.edu.sg/xpro,no,can't be reached,not_applicable,2004,19
10.1093/nar/gkj123,1190,NAR9209,OrthoMCL-DB,http://orthomcl.cbil.upenn.edu,no,can't be reached,not_applicable,2006,432
10.1093/nar/gkj012,1224,MBDC0848,OryGenesDB,http://orygenesdb.cirad.fr/,yes,not_applicable,not_applicable,2006,45
10.1093/nar/gkn821,1793,MBDC0848,OryGenesDB,http://orygenesdb.cirad.fr/index.html,yes,not_applicable,not_applicable,2009,26
10.1093/nar/gki130,1140,MBDC0649,<MDS-ies-db>,http://oxytricha.princeton.edu/dimorphism/database.htm,yes,not_applicable,not_applicable,2005,25
10.1093/nar/gkv1190,2960,MBDC0649,<MDS-ies-db>,http://oxytricha.princeton.edu/mds_ies_db/,yes,not_applicable,not_applicable,2016,0
10.1093/nar/gkt1135,2678,MBDC1245,P3DB: Plant Protein Phosphorylation DataBase,http://p3db.org,yes,not_applicable,not_applicable,2014,25
10.1093/nar/gks1033,2488,NAR9297,TP53 Website,http://p53.fr,yes,not_applicable,not_applicable,2013,38
10.1093/nar/gkm784,1532,NAR9048,DB-PABP: Database of PolyAnion-Binding Proteins,http://pabp.bcf.ku.edu/DB_PABP/,no,can't be reached,not_applicable,2008,4
10.1093/nar/gkm879,1658,NAR9214,PairsDB,http://pairsdb.csc.fi,no,can't be reached,not_applicable,2008,11
10.1093/nar/gkq971,2111,MBDC1339,WebGeSTer DB,http://pallab.serc.iisc.ernet.in/gester,yes,not_applicable,not_applicable,2011,30
10.1093/nar/30.1.186,725,NAR9215,PALSdb: Putative Alternative Splicing database,http://palsdb.ym.edu.tw/,no,not found,not_applicable,2002,48
10.1093/nar/gki078,1157,MBDC0552,PANTHER,http://panther.appliedbiosystems.com,yes,not_applicable,not_applicable,2005,402
10.1093/nar/gkg115,799,MBDC0552,PANTHER,http://panther.celera.com,no,related generic commercial site redirect,not_applicable,2003,352
10.1093/nar/gks1118,2478,MBDC0552,PANTHER,http://pantherdb.org,yes,not_applicable,not_applicable,2013,504
10.1093/nar/gkv1194,3002,MBDC0552,PANTHER,http://pantherdb.org,yes,not_applicable,not_applicable,2016,57
10.1093/nar/gkn716,1745,NAR9268,SDR: Specificity Determining Residue Database,http://paradox.harvard.edu/sdr,no,can't be reached,not_applicable,2009,13
10.1093/nar/gkl777,1362,MBDC0917,ParameciumDB,http://paramecium.cgm.cnrs-gif.fr,yes,not_applicable,not_applicable,2007,60
10.1093/nar/gkq918,2171,MBDC0917,ParameciumDB,http://paramecium.cgm.cnrs-gif.fr/,yes,not_applicable,not_applicable,2011,44
10.1093/nar/gkp850,1941,NAR9217,Pathema,http://pathema.jcvi.org,no,discontinued notice,"Service Status; Note: Pathema is no longer supported and has been taken offline. If you are interested in supporting this project or a collaboration, please contact …",2010,19
10.1093/nar/gkj126,1276,MBDC0898,Pathguide,http://pathguide.org,yes,not_applicable,not_applicable,2006,231
10.1093/nar/29.1.61,650,MBDC0274,PALI,http://pauling.mbu.iisc.ernet.in/~pali,no,not found,not_applicable,2001,74
10.1093/nar/gkg063,840,MBDC0274,PALI,http://pauling.mbu.iisc.ernet.in/~pali,no,not found,not_applicable,2003,37
10.1093/nar/30.1.289,663,MBDC0219,SUPFAM,http://pauling.mbu.iisc.ernet.in/~supfam,no,not found,not_applicable,2002,37
10.1093/nar/gks984,2421,MBDC1619,PaVE: PApillomaVirus Episteme,http://pave.niaid.nih.gov,yes,not_applicable,not_applicable,2013,44
10.1093/nar/gki084,1167,MBDC0687,HOPPSIGEN,http://pbil.univ-lyon1.fr/,no,forbidden,not_applicable,2005,34
10.1093/nar/gkq1013,2157,MBDC1432,PhEVER,http://pbil.univ-lyon1.fr/databases/phever,no,not found,not_applicable,2011,2
10.1093/nar/27.1.63,355,NAR9073,EMGLib: Enhanced Microbial Genomes Library,http://pbil.univ-lyon1.fr/emglib/emglib.html,no,not found,Mirror fail; http://locus.jouy.inra.fr/micado not found,1999,1
10.1093/nar/28.1.68,496,NAR9073,EMGLib: Enhanced Microbial Genomes Library,http://pbil.univ-lyon1.fr/emglib/emglib.html,no,not found,Mirror fail; http://locus.jouy.inra.fr/micado not found,2000,8
10.1093/nar/gki076,1135,MBDC0724,Polymorphix,http://pbil.univ-lyon1.fr/polymorphix/query.php,no,not found,not_applicable,2005,19
10.1093/nar/gkg036,821,NAR9263,RTKdb: Receptor Tyrosine Kinase DataBase,http://pbil.univ-lyon1.fr/RTKdb/,no,not found,not_applicable,2003,22
10.1093/nar/gkn794,1760,MBDC1261,VirHostNet,http://pbildb1.univ-lyon1.fr/virhostnet,no,can't be reached,not_applicable,2009,92
10.1093/nar/gkq1026,2094,MBDC1430,PCDDB: Protein Circular Dichroism Data Bank,http://pcddb.cryst.bbk.ac.uk,yes,not_applicable,not_applicable,2011,37
10.1093/nar/gkr1049,2228,MBDC1500,ProtChemSI: Protein Chemical Structural Interactions,http://pcidb.russelllab.org,yes,not_applicable,not_applicable,2012,10
10.1093/nar/gkv1146,3088,MBDC1892,PCOSKB: Polycystic Ovary Syndrome KnowledgeBase,http://pcoskb.bicnirrh.res.in,yes,not_applicable,not_applicable,2016,0
10.1093/nar/gkv1047,3059,MBDC0456,PDBe: Protein Data Bank in Europe,http://pdbe.org,yes,not_applicable,not_applicable,2016,6
10.1093/nar/gks1258,2436,MBDC1615,SIFTS: Structure Integration with Function Taxonomy and Sequences,http://pdbe.org/sifts,yes,not_applicable,not_applicable,2013,52
10.1093/nar/gkv1316,3115,MBDC1851,PDBFlex,http://pdbflex.org,yes,not_applicable,not_applicable,2016,2
10.1093/nar/gkr811,2393,MBDC1487,PDBj: Protein Data Bank Japan,http://pdbj.org,yes,not_applicable,not_applicable,2012,58
10.1093/nar/gks1169,2492,MBDC0619,PDBTM: Protein Data Bank TransMembrane,http://pdbtm.enzim.hu,yes,not_applicable,not_applicable,2013,61
10.1093/nar/gki068,1086,NAR9169,MetaRouter,http://pdg.cnb.uam.es/MetaRouter,no,not found,not_applicable,2005,26
10.1093/nar/gkg005,818,MBDC0354,PEDANT,http://pedant-gsf.de,no,can't be reached,not_applicable,2003,94
10.1093/nar/gki019,1142,MBDC0354,PEDANT,http://pedant.gsf.de,no,can't be reached,not_applicable,2005,43
10.1093/nar/gkl1005,1403,MBDC0354,PEDANT,http://pedant.gsf.de,no,can't be reached,not_applicable,2007,18
10.1093/nar/gkn749,1799,MBDC0354,PEDANT,http://pedant.gsf.de,no,can't be reached,not_applicable,2009,60
10.1093/nar/gkt960,2625,MBDC1690,PE-DB: Protein Ensemble Database,http://pedb.vib.be,yes,not_applicable,Examples dates; another auto updating date,2014,62
10.1093/nar/gkh037,969,MBDC0556,PEDE: Pig Expression Data Explorer,http://pede.dna.affrc.go.jp/,yes,not_applicable,not_applicable,2004,59
10.1093/nar/gkl954,1390,MBDC0556,PEDE: Pig Expression Data Explorer,http://pede.dna.affrc.go.jp/,yes,not_applicable,not_applicable,2007,41
10.1093/nar/24.1.80,143,MBDC0248,SRPDB: Signal Recognition Particle Database,http://pegasus.uthct.edu/SRPDB/SRPDB.html,no,can't be reached,not_applicable,1996,15
10.1093/nar/25.1.107,232,MBDC0248,SRPDB: Signal Recognition Particle Database,http://pegasus.uthct.edu/SRPDB/SRPDB.html,no,can't be reached,not_applicable,1997,12
10.1093/nar/26.1.177,335,MBDC0248,SRPDB: Signal Recognition Particle Database,http://pegasus.uthct.edu/SRPDB/SRPDB.html,no,can't be reached,not_applicable,1998,29
10.1093/nar/24.1.76,117,NAR9313,uRNA database,http://pegasus.uthct.edu/uRNADB/uRNADB.html,no,can't be reached,Charming; Additional uRNAs of interest will be available by the time you read this.,1996,12
10.1093/nar/25.1.102,187,NAR9313,uRNA database,http://pegasus.uthct.edu/uRNADB/uRNADB.html,no,can't be reached,not_applicable,1997,14
10.1093/nar/gkg026,864,MBDC0383,SubViral RNA,http://penelope.med.usherb.ca/subviral,no,can't be reached,not_applicable,2003,23
10.1093/nar/gkm855,1667,MBDC1041,3D rRNA Modification Maps Database,http://people.biochem.umass.edu/fournierlab/3dmodmap/main.php,yes,not_applicable,not_applicable,2008,59
10.1093/nar/gkp893,1968,MBDC1366,PepX,http://pepx.switchlab.org,no,service unavailable,"Access - Failure Notes; “It works! This is the default web page for this server. The web server software is running but no content has been added, yet.”",2010,53
10.1093/nar/gkn680,1772,MBDC1218,PeroxiBase,http://peroxibase.isb-sib.ch/peroxiscan.php,no,can't be reached,not_applicable,2009,48
10.1093/nar/gks1083,2415,MBDC1218,PeroxiBase,http://peroxibase.toulouse.inra.fr/,yes,not_applicable,not_applicable,2013,40
10.1093/nar/26.1.200,294,NAR9211,p53 Gene Mutations Database,http://perso.curie.fr/tsoussi,no,service unavailable,not_applicable,1998,152
10.1093/nar/26.1.269,310,NAR9014,APC Gene,http://perso.curie.fr/tsoussi,no,service unavailable,not_applicable,1998,109
10.1093/nar/gkm960,1568,MBDC0210,Pfam,http://pfam.sanger.ac.uk/,yes,not_applicable,Other; alt but fail; http://pfam.janelia.org/; http://pfam.sbc.su.se/; http://pfam.jouy.inra.fr/; http://pfam.ccbb.re.kr/,2008,1563
10.1093/nar/gkp985,1906,MBDC0210,Pfam,http://pfam.sanger.ac.uk/,yes,not_applicable,Other; alt fail ; http://pfam.janelia.org/; http://pfam.sbc.su.se/,2010,1980
10.1093/nar/gkr1065,2383,MBDC0210,Pfam,http://pfam.sanger.ac.uk/,yes,not_applicable,Other; alt fail ; http://pfam.janelia.org/; http://pfam.sbc.su.se/ can't be reached,2012,1943
10.1093/nar/gkt1223,2632,MBDC0210,Pfam,http://pfam.sanger.ac.uk/,yes,not_applicable,Other; alt fail http://pfam.janelia.org/ can't be reached; Service Status; Access - Transfer/Redirect; The pfam.sanger.ac.uk website is no longer supported at The Wellcome Trust Sanger Institute. … moved to Xfam via EBI,2014,1359
10.1093/nar/gkv1344,3085,MBDC0210,Pfam,http://pfam.xfam.org,yes,not_applicable,Other; read this paper about Pfam,2016,116
10.1093/nar/gki016,1162,MBDC0719,PFD: Protein Folding Database,http://pfd.med.monash.edu.au,no,can't be reached,not_applicable,2005,26
10.1093/nar/gkp1005,2008,MBDC1386,PrimerBank,http://pga.mgh.harvard.edu/primerbank/,yes,not_applicable,not_applicable,2010,254
10.1093/nar/gkr1013,2219,MBDC1386,PrimerBank,http://pga.mgh.harvard.edu/primerbank/,yes,not_applicable,not_applicable,2012,107
10.1093/nar/gkp1013,1924,MBDC1351,PGD: Protein Geometry Database,http://pgd.science.oregonstate.edu/,no,service unavailable,"Access - Failure Notes; Service Status; The Protein Geometry Database is moving to a new home. We hope it will be back on line shortly. For more information, please contact Professor Karplus.",2010,13
10.1093/nar/gkq858,2096,MBDC1312,FlyFactorSurvey,http://pgfe.umassmed.edu/TFDBS/,yes,not_applicable,not_applicable,2011,76
10.1093/nar/gki119,1080,MBDC0624,CR-EST: Crop Expressed Sequence Tag Database,http://pgrc.ipk-gatersleben.de/cr-est/,no,can't be reached,not_applicable,2005,23
10.1093/nar/gkv1130,3114,MBDC1029,PGSB: Plant Genome and Systems Biology PlantsDB,http://pgsb.helmholtz-muenchen.de/plant/index.jsp,yes,not_applicable,"Provenance; ""PGSB (Plant Genome and Systems Biology: formerly MIPS) PlantsDB…""",2016,0
10.1093/nar/gkm948,1643,MBDC0819,GLIDA: GPCR-LIgand Database,http://pharminfo.pharm.kyoto-u.ac.jp/services/glida/,yes,not_applicable,not_applicable,2008,84
10.1093/nar/gkr827,2328,MBDC1510,PhenoM,http://phenom.ccbr.utoronto.ca/,yes,not_applicable,not_applicable,2012,7
10.1093/nar/gkr1061,2257,MBDC0995,MPD: Mouse Phenome Database,http://phenome.jax.org,yes,not_applicable,not_applicable,2012,35
10.1093/nar/gkm812,1558,MBDC1112,PhosPhAt,http://phosphat.mpimp-golm.mpg.de,yes,not_applicable,not_applicable,2008,172
10.1093/nar/gks1081,2510,MBDC1112,PhosPhAt,http://phosphat.mpimp-golm.mpg.de,yes,not_applicable,not_applicable,2013,44
10.1093/nar/gkm772,1608,NAR9222,Phospho.ELM,http://phospho.elm.eu.org,yes,not_applicable,"Examples dates; good example of old paper and page least updated but determine as ""unknown""",2008,171
10.1093/nar/gkq1104,2048,NAR9222,Phospho.ELM,http://phospho.elm.eu.org,yes,not_applicable,not_applicable,2011,241
10.1093/nar/gkm899,1700,MBDC1113,PhylomeDB,http://phylomedb.bioinfo.cipf.es,no,related generic reseach institution site redirect,not_applicable,2008,63
10.1093/nar/gkq1109,2148,MBDC1113,PhylomeDB,http://phylomeDB.org,yes,not_applicable,not_applicable,2011,85
10.1093/nar/gkt1177,2602,MBDC1113,PhylomeDB,http://phylomedb.org,yes,not_applicable,not_applicable,2014,50
