db_id,resource_name,current_access,link_HTML,is_a_pun,available_2022,last_accessible_year,unavailable_message,year_first_publication,year_last_publication,total_citations_2022,nb_authors_max,nb_articles_2022
MBDC1178,TDR Targets: Tropical Disease Research Targets,https://tdrtargets.org,"<a href=""https://tdrtargets.org"">access link</a>",FALSE,Yes,NA,NA,2012,2020,97,8,2
MBDC1274,AutDB,http://autism.mindspec.org/autdb/Welcome.do,"<a href=""http://autism.mindspec.org/autdb/Welcome.do"">access link</a>",FALSE,Yes,NA,NA,2009,2018,250,9,2
MBDC1319,MatrixDB,http://matrixdb.univ-lyon1.fr/,"<a href=""http://matrixdb.univ-lyon1.fr/"">access link</a>",FALSE,Yes,NA,NA,2011,2019,197,8,3
MBDC1333,TADB: Type 2 toxin-Antitoxin DataBase,http://bioinfo-mml.sjtu.edu.cn/TADB2/,"<a href=""http://bioinfo-mml.sjtu.edu.cn/TADB2/"">access link</a>",FALSE,Yes,NA,NA,2011,2018,278,8,2
MBDC1334,TcoF-DB: Transcription co-factors DataBase,http://tcofdb.org/,"<a href=""http://tcofdb.org/"">access link</a>",FALSE,Yes,NA,NA,2011,2017,73,4,2
MBDC1343,TransmiR,http://www.cuilab.cn/transmir,"<a href=""http://www.cuilab.cn/transmir"">access link</a>",FALSE,Yes,NA,NA,2010,2019,363,4,2
MBDC1388,PRGdb : Plant Resistance Genes database,http://prgdb.org/prgdb4/,"<a href=""http://prgdb.org/prgdb4/"">access link</a>",FALSE,Yes,NA,NA,2010,2022,205,11,4
MBDC1399,BGD : Bovine Genome Database,http://bovinegenome.org/,"<a href=""http://bovinegenome.org/"">access link</a>",FALSE,Yes,NA,NA,2011,2020,89,11,3
MBDC1413,HIT : Herb Ingredients Targets,http://hit2.badd-cao.net,"<a href=""http://hit2.badd-cao.net"">access link</a>",TRUE,Yes,NA,NA,2011,2022,187,18,2
MBDC1426,OMA:Orhologous Matrix,https://omabrowser.org,"<a href=""https://omabrowser.org"">access link</a>",FALSE,Yes,NA,NA,2011,2021,391,13,4
MBDC1453,Europe PMC,https://europepmc.org/,"<a href=""https://europepmc.org/"">access link</a>",FALSE,Yes,NA,NA,2015,2021,88,28,3
MBDC1459,NeXtProt,https://www.nextprot.org,"<a href=""https://www.nextprot.org"">access link</a>",FALSE,Yes,NA,NA,2012,2020,358,17,4
MBDC1460,AnimalTFDB: Animal Transcription Factor DataBase,http://bioinfo.life.hust.edu.cn/AnimalTFDB/,"<a href=""http://bioinfo.life.hust.edu.cn/AnimalTFDB/"">access link</a>",FALSE,Yes,NA,NA,2012,2019,461,9,3
MBDC1466,NAPP: Nucleic Acid Phylogenetic Profiling,http://napp.u-psud.fr/,"<a href=""http://napp.u-psud.fr/"">access link</a>",FALSE,Yes,NA,NA,2012,2012,14,4,1
MBDC1482,BitterDB,http://bitterdb.agri.huji.ac.il/,"<a href=""http://bitterdb.agri.huji.ac.il/"">access link</a>",TRUE,Yes,NA,NA,2012,2019,186,7,2
MBDC1487,PDBj: The Protein Data Bank Japan,http://pdbj.org,"<a href=""http://pdbj.org"">access link</a>",FALSE,Yes,NA,NA,2012,2017,144,11,2
MBDC1506,ICEberg: Integrative and Conjugative Elements,http://db-mml.sjtu.edu.cn/ICEberg/,"<a href=""http://db-mml.sjtu.edu.cn/ICEberg/"">access link</a>",TRUE,Yes,NA,NA,2012,2019,210,10,2
MBDC1512,EMBL-EBI Rhea,http://www.ebi.ac.uk/rhea,"<a href=""http://www.ebi.ac.uk/rhea"">access link</a>",FALSE,Yes,NA,NA,2012,2022,129,16,5
MBDC1514,Equilibrator,http://equilibrator.weizmann.ac.il,"<a href=""http://equilibrator.weizmann.ac.il"">access link</a>",FALSE,Yes,NA,NA,2012,2022,293,7,2
MBDC1516,SABIO-RK: Biochemical Reaction Kinetics Database,http://sabiork.h-its.org/,"<a href=""http://sabiork.h-its.org/"">access link</a>",FALSE,Yes,NA,NA,2012,2018,148,15,2
MBDC1520,YMDB : Yeast Metabolome Database,http://www.ymdb.ca/,"<a href=""http://www.ymdb.ca/"">access link</a>",FALSE,Yes,NA,NA,2012,2017,183,12,2
MBDC1521,FunCoup: Functional Coupling,http://FunCoup.sbc.su.se,"<a href=""http://FunCoup.sbc.su.se"">access link</a>",TRUE,Yes,NA,NA,2012,2018,141,6,3
MBDC1524,PINA : Protein Interaction Network Analysis,https://omics.bjcancer.org/pina/,"<a href=""https://omics.bjcancer.org/pina/"">access link</a>",FALSE,Yes,NA,NA,2012,2021,218,9,2
MBDC1527,OGEE : Online GEne Essentiality database,https://v3.ogee.info,"<a href=""https://v3.ogee.info"">access link</a>",FALSE,Yes,NA,NA,2012,2021,197,11,3
MBDC1531,canSAR,https://cansarblack.icr.ac.uk/,"<a href=""https://cansarblack.icr.ac.uk/"">access link</a>",TRUE,Yes,NA,NA,2012,2021,180,15,5
MBDC1539,DiseaseMeth,http://diseasemeth.edbc.org/,"<a href=""http://diseasemeth.edbc.org/"">access link</a>",FALSE,Yes,NA,NA,2012,2022,116,11,3
MBDC1563,SubtiWiki,http://subtiwiki.uni-goettingen.de/,"<a href=""http://subtiwiki.uni-goettingen.de/"">access link</a>",TRUE,Yes,NA,NA,2012,2022,270,5,5
MBDC1565,WikiPathways,https://www.wikipathways.org/index.php/WikiPathways,"<a href=""https://www.wikipathways.org/index.php/WikiPathways"">access link</a>",FALSE,Yes,NA,NA,2012,2021,901,22,4
MBDC1571,TFClass: Transcription Factor Classification,http://tfclass.bioinf.med.uni-goettingen.de/,"<a href=""http://tfclass.bioinf.med.uni-goettingen.de/"">access link</a>",TRUE,Yes,NA,NA,2013,2015,134,4,2
MBDC1575,MetalPDB,http://metalweb.cerm.unifi.it,"<a href=""http://metalweb.cerm.unifi.it"">access link</a>",FALSE,Yes,NA,NA,2013,2018,130,4,2
MBDC1579,LncRNADisease,http://www.rnanut.net/lncrnadisease/,"<a href=""http://www.rnanut.net/lncrnadisease/"">access link</a>",FALSE,Yes,NA,NA,2013,2019,731,9,2
MBDC1588,APPRIS,https://appris.bioinfo.cnio.es,"<a href=""https://appris.bioinfo.cnio.es"">access link</a>",FALSE,Yes,NA,NA,2013,2022,130,8,3
MBDC1589,ChiTaRS: Chimeric Transcripts and RNA-Seq,http://chitars.md.biu.ac.il/,"<a href=""http://chitars.md.biu.ac.il/"">access link</a>",FALSE,Yes,NA,NA,2013,2020,85,9,4
MBDC1599,LNCipedia,http://www.lncipedia.org,"<a href=""http://www.lncipedia.org"">access link</a>",FALSE,Yes,NA,NA,2013,2019,711,8,3
MBDC1615,SIFTS: Structured Integration with Function; Taxonomony and Sequences,http://pdbe.org/sifts/,"<a href=""http://pdbe.org/sifts/"">access link</a>",FALSE,Yes,NA,NA,2013,2019,198,10,2
MBDC1616,Rfam: RNA families,http://rfam.org,"<a href=""http://rfam.org"">access link</a>",FALSE,Yes,NA,NA,2013,2018,430,9,2
MBDC1621,SEVA: Standard European Vector Architecture,http://seva.cnb.csic.es,"<a href=""http://seva.cnb.csic.es"">access link</a>",FALSE,Yes,NA,NA,2013,2020,446,12,3
MBDC1646,BloodSpot,http://www.bloodspot.eu,"<a href=""http://www.bloodspot.eu"">access link</a>",TRUE,Yes,NA,NA,2016,2019,186,9,2
MBDC1655,StreptomeDB,http://www.pharmbioinf.uni-freiburg.de/streptomedb,"<a href=""http://www.pharmbioinf.uni-freiburg.de/streptomedb"">access link</a>",FALSE,Yes,NA,NA,2013,2021,123,14,3
MBDC1663,NCBI Bookshelf,http://www.ncbi.nlm.nih.gov/books/,"<a href=""http://www.ncbi.nlm.nih.gov/books/"">access link</a>",FALSE,Yes,NA,NA,2013,2020,126,24,2
MBDC1664,DoriC,http://tubic.org/doric/,"<a href=""http://tubic.org/doric/"">access link</a>",FALSE,Yes,NA,NA,2013,2019,118,3,2
MBDC1666,MicroScope,https://www.genoscope.cns.fr/agc/microscope,"<a href=""https://www.genoscope.cns.fr/agc/microscope"">access link</a>",TRUE,Yes,NA,NA,2013,2020,438,18,3
MBDC1667,FlyAtlas,flyatlas2.org,"<a href=""flyatlas2.org"">access link</a>",FALSE,Yes,NA,NA,2013,2022,212,5,3
MBDC1669,Genomicus,http://www.genomicus.bio.ens.psl.eu/genomicus,"<a href=""http://www.genomicus.bio.ens.psl.eu/genomicus"">access link</a>",TRUE,Yes,NA,NA,2013,2022,238,5,4
MBDC1671,InnateDB,http://www.infrafrontie,"<a href=""http://www.infrafrontie"">access link</a>",FALSE,Yes,NA,NA,2013,2013,513,10,1
MBDC1687,MVOC: Microbial Volatile Organic Compounds,http://bioinformatics.charite.de/mvoc,"<a href=""http://bioinformatics.charite.de/mvoc"">access link</a>",FALSE,Yes,NA,NA,2014,2018,282,6,2
MBDC1692,HPO : Human Phenotype Ontology,https://hpo.jax.org,"<a href=""https://hpo.jax.org"">access link</a>",FALSE,Yes,NA,NA,2014,2021,1130,69,4
MBDC1694,BacDive : Bacterial Diversity Metadatabase,https://bacdive.dsmz.de,"<a href=""https://bacdive.dsmz.de"">access link</a>",FALSE,Yes,NA,NA,2014,2022,103,9,4
MBDC1695,EMBL-EBI Metagenomics,https://www.ebi.ac.uk/metagenomics/,"<a href=""https://www.ebi.ac.uk/metagenomics/"">access link</a>",FALSE,Yes,NA,NA,2014,2018,235,23,3
MBDC1707,MultitaskProtDB-II,http://wallace.uab.es/multitaskII,"<a href=""http://wallace.uab.es/multitaskII"">access link</a>",FALSE,Yes,NA,NA,2014,2018,73,12,2
MBDC1715,GWIPS-viz: Genome Wide Information on Protein Synthesis,http://gwips.ucc.ie,"<a href=""http://gwips.ucc.ie"">access link</a>",FALSE,Yes,NA,NA,2014,2018,142,10,2
MBDC1719,NCBI DbGaP: Database of Genotypes and Phenotypes,https://www.ncbi.nlm.nih.gov/gap/ddb/,"<a href=""https://www.ncbi.nlm.nih.gov/gap/ddb/"">access link</a>",FALSE,Yes,NA,NA,2014,2017,247,11,2
MBDC1748,Thera-SAbDab : Therapeutic Structural Antibody Database,http://opig.stats.ox.ac.uk/webapps/newsabdab/therasabdab/search/,"<a href=""http://opig.stats.ox.ac.uk/webapps/newsabdab/therasabdab/search/"">access link</a>",FALSE,Yes,NA,NA,2014,2020,136,8,2
MBDC1761,APASdb: Alternative PolyAdenylation Sites Database,https://hanlab.uth.edu/apa/,"<a href=""https://hanlab.uth.edu/apa/"">access link</a>",FALSE,Yes,NA,NA,2015,2020,60,18,2
MBDC1763,MethBank,http://bigd.big.ac.cn/methbank,"<a href=""http://bigd.big.ac.cn/methbank"">access link</a>",FALSE,Yes,NA,NA,2015,2018,36,10,2
MBDC1768,LncRNAWiki,https://ngdc.cncb.ac.cn/lncrnawiki,"<a href=""https://ngdc.cncb.ac.cn/lncrnawiki"">access link</a>",FALSE,Yes,NA,NA,2015,2022,85,10,2
MBDC1771,MeT-DB: MethylTranscriptome DataBase,http://compgenomics.utsa.edu/MeTDB/,"<a href=""http://compgenomics.utsa.edu/MeTDB/"">access link</a>",FALSE,Yes,NA,NA,2015,2018,84,11,2
MBDC1773,MobiDB,https://mobidb.org/,"<a href=""https://mobidb.org/"">access link</a>",TRUE,Yes,NA,NA,2015,2021,249,17,3
MBDC1774,KnotProt,https://knotprot.cent.uw.edu.pl/,"<a href=""https://knotprot.cent.uw.edu.pl/"">access link</a>",FALSE,Yes,NA,NA,2015,2019,133,9,2
MBDC1775,MoonProt: Moonlighting Proteins,http://www.moonlightingproteins.org/,"<a href=""http://www.moonlightingproteins.org/"">access link</a>",FALSE,Yes,NA,NA,2015,2021,163,17,3
MBDC1776,RaftProt,https://raftprot.org/,"<a href=""https://raftprot.org/"">access link</a>",FALSE,Yes,NA,NA,2015,2019,35,6,2
MBDC1805,Cancer3D,http://www.cancer3d.org/,"<a href=""http://www.cancer3d.org/"">access link</a>",FALSE,Yes,NA,NA,2015,2019,27,8,2
MBDC1818,PLAZA,https://bioinformatics.psb.ugent.be/plaza/,"<a href=""https://bioinformatics.psb.ugent.be/plaza/"">access link</a>",FALSE,Yes,NA,NA,2015,2022,367,8,3
MBDC1822,RiceVarMap,http://ricevarmap.ncpgr.cn/,"<a href=""http://ricevarmap.ncpgr.cn/"">access link</a>",FALSE,Yes,NA,NA,2015,2015,112,9,1
MBDC1823,Rice SNP-Seek Database,https://snp-seek.irri.org/,"<a href=""https://snp-seek.irri.org/"">access link</a>",TRUE,Yes,NA,NA,2015,2017,287,17,2
MBDC1843,RMBase: RNA Modification Base,http://rna.sysu.edu.cn/rmbase/,"<a href=""http://rna.sysu.edu.cn/rmbase/"">access link</a>",FALSE,Yes,NA,NA,2016,2018,195,8,2
MBDC1855,MetaNetX/MNXref,https://www.metanetx.org,"<a href=""https://www.metanetx.org"">access link</a>",FALSE,Yes,NA,NA,2016,2021,81,6,2
MBDC1857,SIGNOR: IGnaling Network Open Resource,https://signor.uniroma2.it/,"<a href=""https://signor.uniroma2.it/"">access link</a>",TRUE,Yes,NA,NA,2016,2020,155,19,2
MBDC1867,BacWGSTdb : Bacterial Whole Genome Sequence Typing Database,http://bacdb.org/BacWGSTdb,"<a href=""http://bacdb.org/BacWGSTdb"">access link</a>",FALSE,Yes,NA,NA,2016,2021,118,5,2
MBDC1874,InsectBase,http://v2.insect-genome.com/,"<a href=""http://v2.insect-genome.com/"">access link</a>",FALSE,Yes,NA,NA,2016,2022,85,13,2
MBDC1875,ANISEED,http://www.aniseed.cnrs.fr,"<a href=""http://www.aniseed.cnrs.fr"">access link</a>",TRUE,Yes,NA,NA,2016,2020,91,39,3
MBDC1880,DIDA: Digenic diseases database,https://olida.ibsquare.be,"<a href=""https://olida.ibsquare.be"">access link</a>",FALSE,Yes,NA,NA,2016,2016,49,8,1
MBDC1887,Lnc2Cancer,http://www.bio-bigdata.net/lnc2cancer,"<a href=""http://www.bio-bigdata.net/lnc2cancer"">access link</a>",FALSE,Yes,NA,NA,2016,2021,288,15,3
MBDC1897,DBAASP: Database of Antimicrobial Activity and Structure of Peptides,http://dbaasp.org,"<a href=""http://dbaasp.org"">access link</a>",FALSE,Yes,NA,NA,2016,2021,87,13,2
MBDC1900,PlantPAN: Promoter Analysis Navigator,http://PlantPAN2.itps.ncku.edu.tw,"<a href=""http://PlantPAN2.itps.ncku.edu.tw"">access link</a>",TRUE,Yes,NA,NA,2016,2019,263,10,2
MBDC1901,GreeNC : Green Non-Coding Database,http://greenc.sciencedesigners.com/,"<a href=""http://greenc.sciencedesigners.com/"">access link</a>",FALSE,Yes,NA,NA,2016,2022,98,5,2
MBDC1905,GlyTouCan,https://glytoucan.org/,"<a href=""https://glytoucan.org/"">access link</a>",TRUE,Yes,NA,NA,2016,2021,57,24,2
MBDC1911,DriverDB,http://driverdb.tms.cmu.edu.tw/,"<a href=""http://driverdb.tms.cmu.edu.tw/"">access link</a>",FALSE,Yes,NA,NA,2014,2020,135,12,3
NAR9078,Ensembl Genomes,https://www.ensemblgenomes.org,"<a href=""https://www.ensemblgenomes.org"">access link</a>",FALSE,Yes,NA,NA,2010,2022,1100,65,7
NAR9142,INSDC: International Nucleotide Sequence Database Collaboration,https://www.insdc.org/,"<a href=""https://www.insdc.org/"">access link</a>",FALSE,Yes,NA,NA,2011,2021,407,3,6
NAR9197,NCBI PubChem BioAssay,https://academic.oup.com/nar/article/45/D1/D955/2605812,"<a href=""https://academic.oup.com/nar/article/45/D1/D955/2605812"">access link</a>",FALSE,Yes,NA,NA,2010,2017,991,13,4
NAR9324,PDB : Protein Data Bank,https://www.wwpdb.org/,"<a href=""https://www.wwpdb.org/"">access link</a>",FALSE,Yes,NA,NA,2007,2019,1044,82,3
JL22DB100,CirGRDB,http://cirgrdb.biols.ac.cn,"<a href=""http://cirgrdb.biols.ac.cn"">access link</a>",FALSE,Yes,NA,NA,2018,2018,6,12,1
JL22DB101,Cistrome DB : Cistrome Data Browser,http://cistrome.org/db,"<a href=""http://cistrome.org/db"">access link</a>",FALSE,Yes,NA,NA,2017,2017,163,14,1
JL22DB102,ClinVar,https://www.ncbi.nlm.nih.gov/clinvar/,"<a href=""https://www.ncbi.nlm.nih.gov/clinvar/"">access link</a>",FALSE,Yes,NA,NA,2018,2018,722,22,1
JL22DB105,CMAUP Collective Molecular Activities of Useful Plants,http://bidd.group/CMAUP/,"<a href=""http://bidd.group/CMAUP/"">access link</a>",FALSE,Yes,NA,NA,2019,2019,17,14,1
JL22DB106,CMNPD,https://www.cmnpd.org,"<a href=""https://www.cmnpd.org"">access link</a>",FALSE,Yes,NA,NA,2021,2021,2,7,1
JL22DB107,CNCDatabase: Cornell Non-coding Cancer driver Database,https://cncdatabase.med.cornell.edu/search,"<a href=""https://cncdatabase.med.cornell.edu/search"">access link</a>",FALSE,Yes,NA,NA,2021,2021,1,5,1
JL22DB108,cncRNAdb,http://www.rna-society.org/cncrnadb/,"<a href=""http://www.rna-society.org/cncrnadb/"">access link</a>",FALSE,Yes,NA,NA,2021,2021,1,15,1
JL22DB109,Co-expedia : Co-expressioin database,https://www.coexpedia.org/,"<a href=""https://www.coexpedia.org/"">access link</a>",FALSE,Yes,NA,NA,2017,2017,40,7,1
JL22DB11,ABCD : AntiBodies Chemically Defined,https://web.expasy.org/abcd/,"<a href=""https://web.expasy.org/abcd/"">access link</a>",TRUE,Yes,NA,NA,2020,2020,4,6,1
JL22DB111,COG,https://www.ncbi.nlm.nih.gov/research/cog,"<a href=""https://www.ncbi.nlm.nih.gov/research/cog"">access link</a>",FALSE,Yes,NA,NA,2021,2021,8,6,1
JL22DB113,CompoDynamics,https://ngdc.cncb.ac.cn/compodynamics/,"<a href=""https://ngdc.cncb.ac.cn/compodynamics/"">access link</a>",FALSE,Yes,NA,NA,2022,2022,2,5,1
JL22DB114,ConjuPepDB,https://conjupepdb.ttk.hu/,"<a href=""https://conjupepdb.ttk.hu/"">access link</a>",FALSE,Yes,NA,NA,2021,2021,0,5,1
JL22DB115,ConsensusPathDB,http://consensuspathdb.org,"<a href=""http://consensuspathdb.org"">access link</a>",FALSE,Yes,NA,NA,2022,2022,2,2,1
JL22DB116,ConVarT,http://www.convart.org/,"<a href=""http://www.convart.org/"">access link</a>",FALSE,Yes,NA,NA,2022,2022,1,9,1
JL22DB117,CorrDB,https://www.animalgenome.org/CorrDB,"<a href=""https://www.animalgenome.org/CorrDB"">access link</a>",FALSE,Yes,NA,NA,2022,2022,5,3,1
JL22DB118,CORUM,http://mips.helmholtz-muenchen.de/corum/.,"<a href=""http://mips.helmholtz-muenchen.de/corum/."">access link</a>",FALSE,Yes,NA,NA,2019,2019,107,8,1
JL22DB119,CoV3D,https://cov3d.ibbr.umd.edu,"<a href=""https://cov3d.ibbr.umd.edu"">access link</a>",FALSE,Yes,NA,NA,2021,2021,7,6,1
JL22DB12,aBiofilm,http://bioinfo.imtech.res.in/manojk/abiofilm/,"<a href=""http://bioinfo.imtech.res.in/manojk/abiofilm/"">access link</a>",FALSE,Yes,NA,NA,2018,2018,31,4,1
JL22DB120,CovalentInDB : Covalent Inhibitor Database,http://cadd.zju.edu.cn/cidb/,"<a href=""http://cadd.zju.edu.cn/cidb/"">access link</a>",FALSE,Yes,NA,NA,2021,2021,2,10,1
JL22DB121,COVID19 Drug Repository,https://www.covid19dataportal.org/,"<a href=""https://www.covid19dataportal.org/"">access link</a>",FALSE,Yes,NA,NA,2021,2021,3,8,1
JL22DB122,COVID19db,http://hpcc.siat.ac.cn/covid19db,"<a href=""http://hpcc.siat.ac.cn/covid19db"">access link</a>",FALSE,Yes,NA,NA,2022,2022,2,14,1
JL22DB123,CovPDB,http://www.pharmbioinf.uni-freiburg.de/covpdb/,"<a href=""http://www.pharmbioinf.uni-freiburg.de/covpdb/"">access link</a>",FALSE,Yes,NA,NA,2022,2022,2,5,1
JL22DB124,COXPRESdb,http://coxpresdb.jp/,"<a href=""http://coxpresdb.jp/"">access link</a>",FALSE,Yes,NA,NA,2019,2019,29,5,1
JL22DB125,cPSORTdb,http://db.psort.org/,"<a href=""http://db.psort.org/"">access link</a>",FALSE,Yes,NA,NA,2021,2021,0,9,1
JL22DB126,CR2Cancer,http://cis.hku.hk/CR2Cancer,"<a href=""http://cis.hku.hk/CR2Cancer"">access link</a>",FALSE,Yes,NA,NA,2018,2018,7,10,1
JL22DB127,CRISP-view,http://crispview.weililab.org/,"<a href=""http://crispview.weililab.org/"">access link</a>",FALSE,Yes,NA,NA,2021,2021,1,16,1
JL22DB128,CRISPRCasdb,https://crisprcas.i2bc.paris-saclay.fr,"<a href=""https://crisprcas.i2bc.paris-saclay.fr"">access link</a>",FALSE,Yes,NA,NA,2020,2020,24,7,1
JL22DB129,CRISPRlnc,http://www.crisprlnc.org,"<a href=""http://www.crisprlnc.org"">access link</a>",FALSE,Yes,NA,NA,2019,2019,13,8,1
JL22DB13,AcrDB,http://bcb.unl.edu/AcrDB,"<a href=""http://bcb.unl.edu/AcrDB"">access link</a>",FALSE,Yes,NA,NA,2021,2021,1,9,1
JL22DB130,crisprSQL,http://www.crisprsql.com,"<a href=""http://www.crisprsql.com"">access link</a>",FALSE,Yes,NA,NA,2021,2021,0,2,1
JL22DB132,CSCD,http://geneyun.net/CSCD2,"<a href=""http://geneyun.net/CSCD2"">access link</a>",FALSE,Yes,NA,NA,2018,2022,162,18,2
JL22DB133,CSEA-DB : Cell type-Specific Enrichment Analysis Database,https://bioinfo.uth.edu/CSEADB/,"<a href=""https://bioinfo.uth.edu/CSEADB/"">access link</a>",FALSE,Yes,NA,NA,2021,2021,1,6,1
JL22DB134,CSVS : Collaborative Spanish Variability Server,http://csvs.babelomics.org,"<a href=""http://csvs.babelomics.org"">access link</a>",FALSE,Yes,NA,NA,2021,2021,7,32,1
JL22DB135,CTD : Comparative Toxicogenomis Database,http://ctdbase.org/,"<a href=""http://ctdbase.org/"">access link</a>",FALSE,Yes,NA,NA,2019,2021,309,8,2
JL22DB137,CTR-DB : Cancer Treatment Response gene signature DataBase,http://ctrdb.ncpsb.org.cn/,"<a href=""http://ctrdb.ncpsb.org.cn/"">access link</a>",FALSE,Yes,NA,NA,2022,2022,3,18,1
JL22DB138,CuGenDB:Cucurbit Genomics Database,http://cucurbitgenomics.org,"<a href=""http://cucurbitgenomics.org"">access link</a>",FALSE,Yes,NA,NA,2019,2019,53,29,1
JL22DB139,Cyano-Base,http://genome.microbedb.jp/cyanobase,"<a href=""http://genome.microbedb.jp/cyanobase"">access link</a>",TRUE,Yes,NA,NA,2017,2017,50,13,1
JL22DB14,AcrHub,https://pacrispr.erc.monash.edu/AcrHub/,"<a href=""https://pacrispr.erc.monash.edu/AcrHub/"">access link</a>",FALSE,Yes,NA,NA,2021,2021,1,8,1
JL22DB140,CyanoOmicsDB,http://www.cyanoomics.cn/,"<a href=""http://www.cyanoomics.cn/"">access link</a>",FALSE,Yes,NA,NA,2022,2022,0,7,1
JL22DB141,Cyanorak,http://www.sb-roscoff.fr/cyanorak,"<a href=""http://www.sb-roscoff.fr/cyanorak"">access link</a>",TRUE,Yes,NA,NA,2021,2021,1,21,1
JL22DB143,Datanator,https://datanator.info,"<a href=""https://datanator.info"">access link</a>",TRUE,Yes,NA,NA,2021,2021,2,5,1
JL22DB144,dbAMP : Antimicrobial peptides,http://csb.cse.yzu.edu.tw/dbAMP/,"<a href=""http://csb.cse.yzu.edu.tw/dbAMP/"">access link</a>",FALSE,Yes,NA,NA,2019,2019,28,6,1
JL22DB145,dbCAN-PUL:Database Carbohydrate Active Enzymes-polysaccharide utilization loci,http://bcb.unl.edu/dbCAN_PUL/,"<a href=""http://bcb.unl.edu/dbCAN_PUL/"">access link</a>",FALSE,Yes,NA,NA,2021,2021,6,8,1
JL22DB147,dbCoRC,http://dbcorc.cam-su.org,"<a href=""http://dbcorc.cam-su.org"">access link</a>",FALSE,Yes,NA,NA,2018,2018,15,7,1
JL22DB148,dbDEMC,http://www.picb.ac.cn/dbDEMC.,"<a href=""http://www.picb.ac.cn/dbDEMC."">access link</a>",FALSE,Yes,NA,NA,2017,2017,116,7,1
JL22DB15,ActiveDriverDB,https://www.ActiveDriverDB.org,"<a href=""https://www.ActiveDriverDB.org"">access link</a>",FALSE,Yes,NA,NA,2018,2018,30,9,1
JL22DB150,DBKERO : Database of Kashiwa Encyclopedia for human genome mutations in Regulatory regions and their Omics contexts,http://dbtss.hgc.jp/,"<a href=""http://dbtss.hgc.jp/"">access link</a>",FALSE,Yes,NA,NA,2018,2018,19,12,1
JL22DB153,DBTSS : Database of Transcriptional Start Sites,http://dbtss.hgc.jp/,"<a href=""http://dbtss.hgc.jp/"">access link</a>",FALSE,Yes,NA,NA,2018,2018,19,12,1
JL22DB154,DDInter,http://ddinter.scbdd.com/,"<a href=""http://ddinter.scbdd.com/"">access link</a>",FALSE,Yes,NA,NA,2022,2022,5,12,1
JL22DB156,denovo-db,http://denovo-db.gs.washington.edu,"<a href=""http://denovo-db.gs.washington.edu"">access link</a>",FALSE,Yes,NA,NA,2017,2017,81,10,1
