db_id,resource_name,current_access,link_HTML,available_2016,unavailable_message_2016,available_update_date_2016,notes_2016,nb_articles_2016,total_citation_2016,total_citation_2021,year_first_publication,year_last_publication
MBDC1698,MetaRef,http://metaref.org,"<a href=""http://metaref.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,14,41,2014,2014
MBDC1361,MetaBioME,http://metasystems.riken.jp/metabiome/,"<a href=""http://metasystems.riken.jp/metabiome/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,23,42,2010,2010
MBDC1806,MethHC: METHylation and gene expression in Human Cancer,http://MethHC.mbc.nctu.edu.tw,"<a href=""http://MethHC.mbc.nctu.edu.tw"">access link</a>",yes,not_applicable,2014,not_applicable,1,26,196,2015,2015
MBDC1096,MethyCancer,http://methycancer.genomics.org.cn,"<a href=""http://methycancer.genomics.org.cn"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,61,104,2008,2008
MBDC1647,METscout,http://metscout.mpg.de,"<a href=""http://metscout.mpg.de"">access link</a>",yes,not_applicable,2012,not_applicable,1,4,5,2013,2013
MBDC1844,InterRNA: INTERactions in RNA structures database,http://mfrlab.org/interrna/,"<a href=""http://mfrlab.org/interrna/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,0,9,2016,2016
MBDC0558,PEPR: Public Expression Profiling Resource,http://microarray.cnmcresearch.org/pgadatatable.asp,"<a href=""http://microarray.cnmcresearch.org/pgadatatable.asp"">access link</a>",yes,not_applicable,2017,not_applicable,1,37,42,2004,2004
MBDC1022,MiCroKit,http://microkit.biocuckoo.org,"<a href=""http://microkit.biocuckoo.org"">access link</a>",yes,not_applicable,2014,not_applicable,2,22,39,2010,2015
MBDC1230,UCbase & miRfunc,http://microrna.osu.edu/.UCbase4,"<a href=""http://microrna.osu.edu/.UCbase4"">access link</a>",no,can't be reached,not_applicable,Naming; does contain the &,1,26,32,2009,2009
MBDC1422,MicrosporidiaDB,http://MicrosporidiaDB.Org,"<a href=""http://MicrosporidiaDB.Org"">access link</a>",yes,not_applicable,2017,not_applicable,1,15,65,2011,2011
NAR9174,microTranspoGene,http://microtranspogene.tau.ac.il,"<a href=""http://microtranspogene.tau.ac.il"">access link</a>",no,service unavailable,not_applicable,not_applicable,1,20,53,2008,2008
NAR9184,MPIMP: Mitochondrial Protein Import Machinery of Plants,http://millar3.biochem.uwa.edu.au/~lister/index.html,"<a href=""http://millar3.biochem.uwa.edu.au/~lister/index.html"">access link</a>",no,not found,not_applicable,not_applicable,1,28,28,2003,2003
MBDC1237,MiMI: Michigan Molecular Interactions,http://mimi.ncibi.org,"<a href=""http://mimi.ncibi.org"">access link</a>",no,service unavailable,not_applicable,not_applicable,2,157,181,2007,2009
MBDC1033,DOMINO,http://mint.bio.uniroma2.it/domino/,"<a href=""http://mint.bio.uniroma2.it/domino/"">access link</a>",no,forbidden,not_applicable,not_applicable,1,59,62,2007,2007
MBDC1032,MINT: The Molecular INTeraction database,http://mint.bio.uniroma2.it/mint,"<a href=""http://mint.bio.uniroma2.it/mint"">access link</a>",yes,not_applicable,2013,not_applicable,3,1123,1650,2007,2012
NAR9318,VirusMINT,http://mint.bio.uniroma2.it/virusmint/,"<a href=""http://mint.bio.uniroma2.it/virusmint/"">access link</a>",no,not found,not_applicable,not_applicable,1,107,140,2009,2009
MBDC0815,MIPS FGDB: Fusarium graminearum Genome Database,http://mips.gsf.de/genre/proj/FGDB/,"<a href=""http://mips.gsf.de/genre/proj/FGDB/"">access link</a>",no,not found,not_applicable,not_applicable,2,116,139,2006,2011
MBDC0839,MfunGD: Mouse Functional Genome Database,http://mips.gsf.de/genre/proj/mfungd/,"<a href=""http://mips.gsf.de/genre/proj/mfungd/"">access link</a>",no,not found,not_applicable,not_applicable,1,14,14,2006,2006
NAR9176,MIPS MPact,http://mips.gsf.de/genre/proj/mpact,"<a href=""http://mips.gsf.de/genre/proj/mpact"">access link</a>",no,not found,not_applicable,not_applicable,1,220,259,2006,2006
MBDC0441,CYGD: Comprehensive Yeast Genome Database,http://mips.gsf.de/genre/proj/yeast/,"<a href=""http://mips.gsf.de/genre/proj/yeast/"">access link</a>",no,not found,not_applicable,not_applicable,1,217,240,2005,2005
MBDC0536,MOsDB: MIPS Oryza sativa DataBase,http://mips.gsf.de/proj/rice,"<a href=""http://mips.gsf.de/proj/rice"">access link</a>",no,not found,not_applicable,not_applicable,1,16,22,2003,2003
NAR9282,Sputnik,http://mips.gsf.de/proj/sputnik/,"<a href=""http://mips.gsf.de/proj/sputnik/"">access link</a>",no,not found,not_applicable,not_applicable,1,38,39,2003,2003
MBDC0527,MAtDB: MIPS Arabidopsis thaliana Database,http://mips.gsf.de/proj/thal/db,"<a href=""http://mips.gsf.de/proj/thal/db"">access link</a>",no,not found,not_applicable,not_applicable,2,526,235,2002,2004
MBDC0867,SIMAP: SImilarity MAtrix of Proteins,http://mips.gsf.de/simap/,"<a href=""http://mips.gsf.de/simap/"">access link</a>",yes,not_applicable,2015,not_applicable,4,93,110,2006,2014
NAR9177,MIPS: Martinsried Institute for Protein Sequences,http://mips.helmholtz-muenchen.de,"<a href=""http://mips.helmholtz-muenchen.de"">access link</a>",no,related generic reseach institution site redirect,not_applicable,not_applicable,9,1959,1965,1997,2011
MBDC1060,CORUM,http://mips.helmholtz-muenchen.de/genre/proj/corum/index.html,"<a href=""http://mips.helmholtz-muenchen.de/genre/proj/corum/index.html"">access link</a>",yes,not_applicable,unknown,not_applicable,2,392,760,2008,2010
MBDC1700,HoPaCI-DB: Host-Pseudomonas and Coxiella Interaction database,http://mips.helmholtz-muenchen.de/HoPaCI/,"<a href=""http://mips.helmholtz-muenchen.de/HoPaCI/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,8,13,2014,2014
MBDC1811,Organ System Heterogeneity DB,http://mips.helmholtz-muenchen.de/Organ_System_Heterogeneity/,"<a href=""http://mips.helmholtz-muenchen.de/Organ_System_Heterogeneity/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,0,6,2015,2015
MBDC1364,Negatome,http://mips.helmholtz-muenchen.de/proj/ppi/negatome,"<a href=""http://mips.helmholtz-muenchen.de/proj/ppi/negatome"">access link</a>",yes,not_applicable,unknown,not_applicable,2,80,160,2010,2014
MBDC1760,miRDB,http://mirdb.org,"<a href=""http://mirdb.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,83,1032,2015,2015
MBDC1278,miRecords,http://miRecords.umn.edu/miRecords,"<a href=""http://miRecords.umn.edu/miRecords"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,616,1017,2009,2009
MBDC1098,miRGator,http://mirgator.kobic.re.kr,"<a href=""http://mirgator.kobic.re.kr"">access link</a>",yes,not_applicable,unknown,not_applicable,3,175,268,2008,2013
MBDC1843,RMBase: RNA Modification Base,http://mirlab.sysu.edu.cn/rmbase/,"<a href=""http://mirlab.sysu.edu.cn/rmbase/"">access link</a>",yes,not_applicable,2016,not_applicable,1,2,96,2016,2016
MBDC0895,miRNAMap,http://miRNAMap.mbc.nctu.edu.tw/,"<a href=""http://miRNAMap.mbc.nctu.edu.tw/"">access link</a>",yes,not_applicable,2007,not_applicable,2,484,359,2006,2008
MBDC1465,miRNEST,http://mirnest.amu.edu.pl,"<a href=""http://mirnest.amu.edu.pl"">access link</a>",yes,not_applicable,unknown,not_applicable,2,28,66,2012,2014
MBDC1423,miRTarBase,http://miRTarBase.mbc.nctu.edu.tw/,"<a href=""http://miRTarBase.mbc.nctu.edu.tw/"">access link</a>",yes,not_applicable,2015,not_applicable,3,701,2051,2011,2016
MBDC0959,MiST,http://mistdb.com,"<a href=""http://mistdb.com"">access link</a>",yes,not_applicable,2013,not_applicable,2,198,290,2007,2010
MBDC1740,MitoBreak,http://mitobreak.portugene.com,"<a href=""http://mitobreak.portugene.com"">access link</a>",yes,not_applicable,2016,not_applicable,1,8,30,2014,2014
MBDC1550,MitoMiner,http://mitominer.mrc-mbu.cam.ac.uk/,"<a href=""http://mitominer.mrc-mbu.cam.ac.uk/"">access link</a>",yes,not_applicable,2016,not_applicable,2,55,169,2012,2016
MBDC1135,SuperCAT,http://mlstoslo.uio.no/,"<a href=""http://mlstoslo.uio.no/"">access link</a>",yes,not_applicable,2015,not_applicable,1,21,27,2008,2008
MBDC1845,BIGNASim,http://mmb.irbbarcelona.org/BIGNASim/SuppMaterial/,"<a href=""http://mmb.irbbarcelona.org/BIGNASim/SuppMaterial/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,1,30,2016,2016
MBDC1519,MMMDB: Mouse Multiple tissue Metabolome Database,http://mmmdb.iab.keio.ac.jp,"<a href=""http://mmmdb.iab.keio.ac.jp"">access link</a>",yes,not_applicable,2011,not_applicable,1,15,34,2012,2012
MBDC1239,MMsINC,http://mms.dsfarm.unipd.it/MMsINC/search,"<a href=""http://mms.dsfarm.unipd.it/MMsINC/search"">access link</a>",yes,not_applicable,unknown,not_applicable,1,42,56,2009,2009
MBDC1283,MnM: Minimotif Miner,http://mnm.engr.uconn.edu,"<a href=""http://mnm.engr.uconn.edu"">access link</a>",yes,not_applicable,unknown,not_applicable,2,76,104,2009,2012
MBDC1773,MobiDB,http://mobidb.bio.unipd.it/,"<a href=""http://mobidb.bio.unipd.it/"">access link</a>",yes,not_applicable,2016,not_applicable,1,39,139,2015,2015
MBDC0840,MODOMICS,http://modomics.genesilico.pl,"<a href=""http://modomics.genesilico.pl"">access link</a>",yes,not_applicable,unknown,not_applicable,3,491,990,2006,2013
MBDC0262,MolMovDB: Database of Macromolecular Motions,http://molmovdb.org,"<a href=""http://molmovdb.org"">access link</a>",yes,not_applicable,unknown,not_applicable,2,235,268,2003,2006
MBDC1572,MonarchBase,http://monarchbase.umassmed.edu,"<a href=""http://monarchbase.umassmed.edu"">access link</a>",yes,not_applicable,unknown,not_applicable,1,20,54,2013,2013
MBDC1547,MOPED: Multi-Omics Profiling Expression Database,http://moped.proteinspire.org,"<a href=""http://moped.proteinspire.org"">access link</a>",no,service unavailable,not_applicable,not_applicable,2,71,107,2012,2015
MBDC1761,APASdb: Alternative PolyAdenylation Sites Database,http://mosas.sysu.edu.cn/utr,"<a href=""http://mosas.sysu.edu.cn/utr"">access link</a>",yes,not_applicable,unknown,not_applicable,1,6,50,2015,2015
MBDC1377,HRTBLDb: Hormone Receptor Target Binding Loci Database,http://motif.bmi.ohio-state.edu/hrtbldb,"<a href=""http://motif.bmi.ohio-state.edu/hrtbldb"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,7,8,2010,2010
MBDC0666,eBLOCKs,http://motif.stanford.edu/eblocks/,"<a href=""http://motif.stanford.edu/eblocks/"">access link</a>",no,not found,not_applicable,not_applicable,1,21,23,2005,2005
NAR9075,EMOTIF database,http://motif.stanford.edu/emotif/,"<a href=""http://motif.stanford.edu/emotif/"">access link</a>",no,not found,not_applicable,not_applicable,1,95,106,2001,2001
NAR9183,Mouse SAGE: Serial Analysis of Gene Expression,http://mouse.biomed.cas.cz/sage/,"<a href=""http://mouse.biomed.cas.cz/sage/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,16,16,2004,2004
NAR9186,MTID: Mouse Transposon Insertion Database,http://mouse.ccgb.umn.edu/transposon/,"<a href=""http://mouse.ccgb.umn.edu/transposon/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,19,22,2003,2003
MBDC0941,TOPOFIT-DB,http://mozart.bio.neu.edu/topofit/index.php,"<a href=""http://mozart.bio.neu.edu/topofit/index.php"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,12,13,2007,2007
MBDC0843,Plant MPSS: Massively Parallel Signature Sequencing,http://mpss.udel.edu,"<a href=""http://mpss.udel.edu"">access link</a>",yes,not_applicable,unknown,"Honest; Service Status; “The data in these databases are from an obsolete technology.” and Also “Please note, however, that the availability of this data and information does not constitute scientific publication; we request that you respect our right to publish on the complete data sets.”",1,183,238,2006,2006
MBDC0048,TransTerm,http://mRNA.otago.ac.nz/Transterm.html,"<a href=""http://mRNA.otago.ac.nz/Transterm.html"">access link</a>",yes,not_applicable,unknown,not_applicable,10,586,271,1993,2009
NAR9152,KMDB: Keio Mutation Database,http://mutview.dmb.med.keio.ac.jp,"<a href=""http://mutview.dmb.med.keio.ac.jp"">access link</a>",yes,not_applicable,unknown,not_applicable,3,23,24,1999,2001
MBDC0996,MvirDB,http://mvirdb.llnl.gov/,"<a href=""http://mvirdb.llnl.gov/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,74,153,2007,2007
NAR9187,MyGene.info,http://mygene.info,"<a href=""http://mygene.info"">access link</a>",yes,not_applicable,2016,not_applicable,1,47,193,2013,2013
NAR9188,MyMpn,http://mympn.crg.eu,"<a href=""http://mympn.crg.eu"">access link</a>",yes,not_applicable,unknown,not_applicable,1,9,21,2015,2015
MBDC1466,NAPP: Nucleic Acid Phylogenetic Profiling,http://napp.u-psud.fr/ ,"<a href=""http://napp.u-psud.fr/ "">access link</a>",yes,not_applicable,2011,not_applicable,1,7,14,2012,2012
MBDC1103,Narcisse,http://narcisse.toulouse.inra.fr,"<a href=""http://narcisse.toulouse.inra.fr"">access link</a>",yes,not_applicable,2014,not_applicable,1,20,27,2008,2008
MBDC0997,NATsDB: Natural Antisense Transcripts DataBase,http://natsdb.cbi.pku.edu.cn/,"<a href=""http://natsdb.cbi.pku.edu.cn/"">access link</a>",no,service unavailable,not_applicable,not_applicable,1,35,45,2007,2007
MBDC1846,NBDB: Nucleotide Binding DataBase,http://nbdb.bii.a-star.edu.sg,"<a href=""http://nbdb.bii.a-star.edu.sg"">access link</a>",yes,not_applicable,unknown,not_applicable,1,3,19,2016,2016
MBDC1779,ValidatorDB,http://ncbr.muni.cz/ValidatorDB,"<a href=""http://ncbr.muni.cz/ValidatorDB"">access link</a>",yes,not_applicable,2017,not_applicable,1,6,17,2015,2015
MBDC1373,NCG: Network for Cancer Genes,http://ncg.kcl.ac.UK/,"<a href=""http://ncg.kcl.ac.UK/"">access link</a>",yes,not_applicable,unknown,not_applicable,3,47,117,2010,2016
MBDC0272,NDB: Nucleic Acid Database,http://ndbserver.rutgers.edu,"<a href=""http://ndbserver.rutgers.edu"">access link</a>",yes,not_applicable,unknown,not_applicable,1,23,99,2014,2014
MBDC1726,NECTAR: Non-synonymous Enriched Coding muTation Archive,http://nectarmutation.org,"<a href=""http://nectarmutation.org"">access link</a>",yes,not_applicable,2014,not_applicable,1,0,2,2014,2014
NAR9199,Nematode.net,http://nematode.net,"<a href=""http://nematode.net"">access link</a>",yes,not_applicable,unknown,not_applicable,3,131,143,2004,2012
MBDC1266,EVOG: Evolutionary Visualizer for Overlapping Genes,http://neobio.cs.pusan.ac.kr/evog/,"<a href=""http://neobio.cs.pusan.ac.kr/evog/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,10,14,2009,2009
MBDC1635,TissueNet,http://netbio.bgu.ac.il/tissuenet/,"<a href=""http://netbio.bgu.ac.il/tissuenet/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,25,44,2013,2013
MBDC1104,NetworKIN,http://networkin.info,"<a href=""http://networkin.info"">access link</a>",yes,not_applicable,unknown,not_applicable,1,166,231,2008,2008
MBDC1734,Network Portal,http://networks.systemsbiology.net,"<a href=""http://networks.systemsbiology.net"">access link</a>",yes,not_applicable,unknown,not_applicable,1,10,15,2014,2014
MBDC1526,Newt-omics,http://newt-omics.mpi-bn.mpg.de,"<a href=""http://newt-omics.mpi-bn.mpg.de"">access link</a>",yes,not_applicable,unknown,not_applicable,1,13,15,2012,2012
MBDC1911,DriverDB,http://ngs.ym.edu.tw/driverdb,"<a href=""http://ngs.ym.edu.tw/driverdb"">access link</a>",yes,not_applicable,unknown,not_applicable,2,17,105,2014,2016
MBDC1601,YM500,http://ngs.ym.edu.tw/ym500/,"<a href=""http://ngs.ym.edu.tw/ym500/"">access link</a>",yes,not_applicable,unknown,not_applicable,2,32,82,2013,2015
MBDC1638,NHPRTR: Non-Human Primate Reference Transcriptome Resource,http://nhprtr.org/,"<a href=""http://nhprtr.org/"">access link</a>",yes,not_applicable,2015,not_applicable,2,33,87,2013,2015
MBDC1496,NRG-CING: NMR Restraints Grid - Common Interface for NMR structure Generation,http://nmr.cmbi.ru.nl/,"<a href=""http://nmr.cmbi.ru.nl/"">access link</a>",no,can't be reached,not_applicable,"Access - Failure Notes; NOTE: Currently, NRG-CING and CING are being moved from Nijmegen to Leicester. There will be a disruption to normal services. You can use a local copy of icing using the link below. - did not work",1,24,30,2012,2012
MBDC1425,Non-B DB,http://nonb.abcc.ncifcrf.gov,"<a href=""http://nonb.abcc.ncifcrf.gov"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,55,116,2011,2013
MBDC0369,NPD: Nuclear Protein Database,http://npd.hgu.mrc.ac.uk,"<a href=""http://npd.hgu.mrc.ac.uk"">access link</a>",yes,not_applicable,unknown,not_applicable,1,67,83,2003,2003
MBDC1665,NPIDB: Nucleic acid Protein Interaction DataBase,http://npidb.belozersky.msu.ru/,"<a href=""http://npidb.belozersky.msu.ru/"">access link</a>",yes,not_applicable,2015,not_applicable,2,24,56,2013,2016
MBDC0182,NRR: Nuclear Receptor Resource,http://nrr.georgetown.edu/nrr/nrr.html,"<a href=""http://nrr.georgetown.edu/nrr/nrr.html"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,22,27,1997,1998
NAR9203,NTDB,http://ntdb.chem.cuhk.edu.hk,"<a href=""http://ntdb.chem.cuhk.edu.hk"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,13,14,2001,2003
NAR9135,IDB: Intron DataBase,http://nutmeg.bio.indiana.edu/intron/index.html,"<a href=""http://nutmeg.bio.indiana.edu/intron/index.html"">access link</a>",no,can't be reached,not_applicable,Other; rolled in IEDB: Intron Evolution DataBase,1,18,20,2000,2000
MBDC0850,PepSeeker,http://nwsr.smith.man.ac.uk/pepseeker,"<a href=""http://nwsr.smith.man.ac.uk/pepseeker"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,27,28,2006,2006
MBDC1527,OGEE: Online GEne Essentiality database,http://ogeedb.embl.de,"<a href=""http://ogeedb.embl.de"">access link</a>",yes,not_applicable,unknown,not_applicable,1,62,127,2012,2012
MBDC1214,Strepto-DB,http://oger.tu-bs.de/strepto_db,"<a href=""http://oger.tu-bs.de/strepto_db"">access link</a>",yes,not_applicable,unknown,not_applicable,1,5,5,2009,2009
MBDC1639,OikoBase,http://oikoarrays.biology.uiowa.edu/Oiko/,"<a href=""http://oikoarrays.biology.uiowa.edu/Oiko/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,12,37,2013,2013
MBDC1186,OKCAM: Ontology-based Knowledgebase for Cell Adhesion Molecules,http://okcam.cbi.pku.edu.cn,"<a href=""http://okcam.cbi.pku.edu.cn"">access link</a>",yes,not_applicable,unknown,not_applicable,1,11,15,2009,2009
MBDC1549,Human OligoGenome Resource,http://oligogenome.stanford.edu/,"<a href=""http://oligogenome.stanford.edu/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,1,2,2012,2012
MBDC1426,OMA: Orthologous Matrix,http://omabrowser.org,"<a href=""http://omabrowser.org"">access link</a>",yes,not_applicable,2016,not_applicable,2,146,288,2011,2015
MBDC0143,OMIM: Online Mendelian Inheritance in Man,http://omim.org,"<a href=""http://omim.org"">access link</a>",yes,not_applicable,unknown,not_applicable,5,1766,2961,1994,2015
MBDC1026,OncoDB.HCC,http://oncodb.hcc.ibms.sinica.edu.tw,"<a href=""http://oncodb.hcc.ibms.sinica.edu.tw"">access link</a>",yes,not_applicable,unknown,not_applicable,1,4,77,2007,2007
MBDC1889,OpenTein,http://opentein.hgc.jp/,"<a href=""http://opentein.hgc.jp/"">access link</a>",yes,not_applicable,2016,not_applicable,1,0,2,2016,2016
NAR9206,OperonDB,http://operondb.cbcb.umd.edu,"<a href=""http://operondb.cbcb.umd.edu"">access link</a>",yes,not_applicable,2010,not_applicable,1,46,72,2009,2009
